date,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,y102,y103,y104,y105,y106,y107,y108,y109,y110,y111,y112,y113,y114,y115,y116,y117,y118,y119,y120,y121,y122,y123,y124,y125,y126,y127,y128,y129,y130,y131,y132,y133,y134,y135,y136,y137,y138,y139,y140,y141,y142,y143,y144,y145,y146,y147,y148,y149,y150,y151,y152,y153,y154,y155,y156,y157,y158,y159,y160,y161,y162,y163,y164,y165,y166,y167,y168,y169,y170,y171,y172,y173,y174,y175,y176,y177,y178,y179,y180,y181,y182,y183,y184,y185,y186,y187,y188,y189,y190,y191,y192,y193,y194,y195,y196,y197,y198,y199,y200,y201,y202,y203,y204,y205,y206,y207,y208,y209,y210,y211,y212,y213,y214,y215,y216,y217,y218,y219,y220,y221,y222,y223,y224,y225,y226,y227,y228,y229,y230,y231,y232,y233,y234,y235,y236,y237,y238,y239,y240,y241,y242,y243,y244,y245,y246,y247,y248,y249,y250,y251,y252,y253,y254,y255,y256,y257,y258,y259,y260,y261,y262,y263,y264,y265,y266,y267,y268,y269,y270,y271,y272,y273,y274,y275,y276,y277,y278,y279,y280,y281,y282,y283,y284,y285,y286,y287,y288,y289,y290,y291,y292,y293,y294,y295,y296,y297,y298,y299,y300,y301,y302,y303,y304,y305,y306,y307,y308,y309,y310,y311,y312,y313,y314,y315,y316,y317,y318,y319,y320,y321,y322,y323,y324,y325,y326,y327,y328,y329,y330,y331,y332,y333,y334,y335,y336,y337,y338,y339,y340,y341,y342,y343,y344,y345,y346,y347,y348,y349,y350,y351,y352,y353,y354,y355,y356,y357,y358,y359,y360,y361,y362,y363,y364,y365,y366,y367,y368,y369,y370,y371,y372,y373,y374,y375,y376,y377,y378,y379,y380,y381,y382,y383,y384,y385,y386,y387,y388,y389,y390,y391,y392,y393,y394,y395,y396,y397,y398,y399,y400,y401,y402,y403,y404,y405,y406,y407,y408,y409,y410,y411,y412,y413,y414,y415,y416,y417,y418,y419,y420,y421,y422,y423,y424,y425,y426,y427,y428,y429,y430,y431,y432,y433,y434,y435,y436,y437,y438,y439,y440,y441,y442,y443,y444,y445,y446,y447,y448,y449,y450,y451,y452,y453,y454,y455,y456,y457,y458,y459,y460,y461,y462,y463,y464,y465,y466,y467,y468,y469,y470,y471,y472,y473,y474,y475,y476,y477,y478,y479,y480,y481,y482,y483,y484,y485,y486,y487,y488,y489,y490,y491,y492,y493,y494,y495,y496,y497,y498,y499,y500
2016-02-01,124.96000000000001,1461.24,0.0,0.0,0.0,187.11,457.25,0.0,554.49,348.71999999999997,132.57,0.0,295.61,211.89999999999998,311.46999999999997,200.83999999999997,278.28000000000003,0.0,0.0,139.5,383.47,253.26,177.1,139.5,0.0,264.76,0.0,904.21,805.9399999999999,0.0,225.95999999999998,2801.28,0.0,312.26,1415.5,212.22,15523.22,283.2,464.11,0.0,466.32,926.91,136.71,82.03,150.54,642.3299999999999,410.22,149.94,271.85,259.98,449.78,569.1800000000001,132.95999999999998,25095.75,1161.47,244.14,761.9,124.46,337.88,0.0,226.11,257.16,99.08000000000001,4146.91,464.81,139.5,0.0,106.92,18071.57,353.7,188.49,642.95,0.0,20296.33,535.85,161.4,373.38,764.84,251.1,266.45,4556.15,188.04,0.0,406.74,230.84,400.59000000000003,522.63,334.23,173.28,0.0,407.64,0.0,425.67999999999995,0.0,676.95,127.91,0.0,0.0,3163.9700000000003,378.81,752.5200000000001,1797.18,337.01,1004.86,356.24,320.63,105.86,152.26,155.76000000000002,69.75,348.1,167.4,0.0,3494.15,251.1,331.3,1243.87,0.0,173.09,223.29999999999998,778.99,232.78,251.1,0.0,508.68,844.38,285.65999999999997,784.59,0.0,163.04,0.0,397.78,174.79999999999998,619.94,960.1400000000001,141.0,0.0,558.6,0.0,430.44,608.93,766.3299999999999,827.79,244.26,0.0,273.63,142.2,214.41,213.36,1787.6699999999998,110.34,258.69,156.47,0.0,0.0,449.67,110.04,406.44,0.0,113.4,229.17000000000002,0.0,42.57,487.94,190.8,171.18,243.64,199.32999999999998,326.12,331.4,945.3,262.12,118.32,319.96000000000004,137.65,125.88,422.6,316.34000000000003,250.2,163.48,1410.14,326.33,833.8,3185.91,148.2,96.28999999999999,176.58,0.0,1885.52,246.08,254.28,381.0,0.0,0.0,182.44,536.6800000000001,292.68,183.60000000000002,251.1,0.0,333.68,197.67000000000002,120.75999999999999,0.0,0.0,185.76,146.61,673.9,165.5,154.86,0.0,100.08000000000001,1687.05,113.4,205.48000000000002,240.69,351.27,107.15,251.1,362.73,30.72,266.37,161.81,515.78,118.19,295.5,298.4,0.0,413.21999999999997,699.07,317.8,100.96000000000001,461.76,129.82,363.48,392.72,174.48,185.95999999999998,1016.6899999999999,0.0,491.9,230.5,0.0,376.82,530.1,0.0,158.94,366.75,751.89,646.76,217.07999999999998,0.0,458.61,0.0,415.6,666.86,603.52,0.0,0.0,0.0,159.51,669.0,2779.24,0.0,0.0,0.0,306.96,608.14,0.0,175.74,153.15,0.0,0.0,68.92,0.0,0.0,189.28,324.69,211.16,839.81,0.0,390.96,0.0,0.0,255.1,230.78,136.71,139.5,117.99000000000001,0.0,3072.3,0.0,1370.19,487.16999999999996,906.1800000000001,2929.29,0.0,0.0,0.0,0.0,0.0,423.44,139.7,251.1,767.39,0.0,0.0,501.4,414.72,118.24000000000001,236.0,319.44,214.0,0.0,267.42,439.2,632.1,120.44,0.0,594.4200000000001,0.0,171.92999999999998,0.0,0.0,722.85,57.36,0.0,1093.47,494.02,164.63,160.74,139.5,624.37,311.76,311.82,0.0,0.0,367.88,0.0,1067.31,127.0,0.0,905.3299999999999,0.0,3626.05,631.29,331.15999999999997,1874.63,561.97,442.87,312.24,1417.32,0.0,209.29,680.1600000000001,0.0,308.8,0.0,0.0,194.63,271.25,1579.17,1754.88,109.5,0.0,218.7,0.0,0.0,1602.89,0.0,0.0,245.35000000000002,648.43,214.92000000000002,251.1,96.86999999999999,139.5,0.0,256.52,678.6,264.4,750.6899999999999,1450.28,0.0,0.0,116.27000000000001,514.35,160.71,0.0,375.21,251.1,0.0,0.0,147.69,0.0,371.64,0.0,153.39,241.14000000000001,72.36,121.6,0.0,0.0,204.06,0.0,198.9,122.1,138.64,124.95,195.37,251.1,119.72,0.0,113.67,369.86,0.0,128.09,481.46,161.81,0.0,0.0,0.0,397.01,0.0,682.53,83.7,139.5,158.74,139.5,403.47,219.35,237.22,139.5,152.4,266.19,214.93999999999997,139.5,0.0,176.13,139.5,362.66,1450.46,127.83000000000001,165.75,228.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,124.96000000000001,3672.88,304.8,272.9,0.0,478.34000000000003,842.02,0.0,1302.77,775.3199999999999,132.57,0.0,539.5699999999999,747.14,311.46999999999997,200.83999999999997,520.3800000000001,135.64,0.0,139.5,634.57,482.94,283.24,139.5,0.0,465.29999999999995,0.0,1800.8600000000001,2373.5,151.2,225.95999999999998,6679.98,0.0,1251.37,2119.15,435.9,33554.26,283.2,804.15,0.0,642.62,2102.72,136.71,82.03,685.1999999999999,642.3299999999999,728.8000000000001,149.94,442.70000000000005,259.98,790.94,1001.6500000000001,296.88,50893.5,1738.91,375.38,2328.2799999999997,124.46,337.88,301.31,226.11,291.78000000000003,219.03000000000003,6578.79,464.81,413.15999999999997,999.5899999999999,106.92,33610.11,353.7,188.49,1409.37,102.12,37308.600000000006,1287.2,161.4,373.38,1166.2,535.55,809.5799999999999,9798.599999999999,432.65,0.0,797.59,570.08,562.4000000000001,522.63,572.81,284.53,1668.23,407.64,251.1,425.67999999999995,0.0,1337.02,127.91,630.03,0.0,5411.88,585.3199999999999,930.8100000000001,3904.6400000000003,1144.24,1004.86,746.5699999999999,509.12,258.25,437.78999999999996,155.76000000000002,69.75,348.1,637.24,120.83,5021.38,412.90999999999997,636.04,2312.62,0.0,369.57000000000005,385.11,1222.73,456.70000000000005,443.21,143.76,1163.88,1074.74,447.46999999999997,1420.19,0.0,163.04,120.5,654.88,174.79999999999998,772.61,960.1400000000001,141.0,0.0,558.6,182.7,801.21,1018.89,766.3299999999999,2753.35,514.38,0.0,273.63,142.2,348.18,384.26,3708.3199999999997,110.34,258.69,2302.14,128.5,0.0,1267.29,425.23,406.44,321.38,113.4,514.53,0.0,110.25,777.04,417.37,398.82,243.64,459.87,326.12,478.46999999999997,1577.86,486.99,288.72,698.4300000000001,137.65,372.06,890.73,316.34000000000003,654.45,163.48,3202.7200000000003,326.33,962.73,3960.7799999999997,329.68,294.79999999999995,383.96000000000004,0.0,3565.17,527.51,360.84000000000003,646.1,431.27,251.1,317.2,536.6800000000001,827.06,308.17,586.13,246.22,773.09,529.37,615.79,148.29,221.27,403.22,146.61,1855.54,165.5,154.86,0.0,210.24,2437.63,411.71000000000004,205.48000000000002,1026.0,985.8499999999999,107.15,251.1,476.04,30.72,572.29,161.81,1036.84,118.19,508.81,298.4,672.1,413.21999999999997,854.1400000000001,317.8,100.96000000000001,922.25,308.63,487.64,392.72,282.78,374.36,2053.54,139.5,993.24,446.3,0.0,589.16,676.6800000000001,0.0,410.03999999999996,366.75,2089.27,646.76,217.07999999999998,175.26,779.39,0.0,591.12,1016.6600000000001,825.28,385.55,396.63,746.4,159.51,2794.76,4228.379999999999,725.3199999999999,170.77,0.0,534.48,796.87,273.57,175.74,682.77,323.22,339.69,68.92,468.81,0.0,189.28,698.06,886.74,839.81,478.62,733.0799999999999,229.16,301.55,255.1,230.78,136.71,139.5,312.64,222.92000000000002,3072.3,161.81,2422.3100000000004,840.8699999999999,1344.18,6142.139999999999,125.39,0.0,0.0,0.0,177.12,554.12,402.34,251.1,1137.83,576.38,0.0,1069.51,1032.63,118.24000000000001,236.0,319.44,214.0,409.38,467.61,1146.86,1218.6,120.44,231.16,1067.8200000000002,441.3,171.92999999999998,0.0,0.0,722.85,194.07,855.0,1093.47,805.46,164.63,697.05,376.5,814.84,311.76,629.53,0.0,361.4,584.96,0.0,1918.1599999999999,380.14,223.47,1652.09,0.0,6735.49,1707.55,491.97999999999996,6700.87,858.26,695.89,638.64,3365.1099999999997,135.62,509.91999999999996,981.22,176.55,308.8,533.45,102.7,663.9200000000001,444.73,3607.13,4167.84,109.5,352.5,537.51,176.34,163.66,2622.57,0.0,196.18,382.55,1032.6799999999998,522.03,251.1,96.86999999999999,139.5,62.32,256.52,1157.5,281.28,3255.15,1808.82,136.91,0.0,116.27000000000001,732.9200000000001,260.29,212.91,549.51,427.33000000000004,373.64,0.0,147.69,221.34,1220.38,139.5,285.98,390.36,72.36,575.43,0.0,178.6,204.06,836.0,198.9,260.15999999999997,294.02,124.95,195.37,364.62,119.72,739.8,254.31,369.86,290.72,541.54,905.47,161.81,0.0,0.0,0.0,860.81,175.92,1061.4099999999999,83.7,1029.26,827.2,139.5,1130.19,384.54999999999995,506.68000000000006,139.5,399.21000000000004,466.28,577.0899999999999,139.5,212.88,252.32999999999998,139.5,567.73,1767.0900000000001,127.83000000000001,165.75,228.58,110.00999999999999,65.83,429.78,246.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,124.96000000000001,7039.66,304.8,272.9,165.66000000000003,796.54,1344.75,203.48000000000002,2264.52,1321.6999999999998,248.73,133.0,539.5699999999999,747.14,432.76,200.83999999999997,658.9700000000001,237.35999999999999,0.0,139.5,1602.7600000000002,689.69,283.24,217.76999999999998,0.0,465.29999999999995,0.0,2548.15,3492.2,151.2,449.76,11282.41,183.1,1589.83,2973.62,435.9,54329.2,439.32,1282.6399999999999,157.23000000000002,642.62,2888.5199999999995,136.71,239.94,685.1999999999999,1041.44,1413.47,304.36,442.70000000000005,671.73,1167.6,1001.6500000000001,296.88,76967.87,1837.1000000000001,797.31,4430.28,124.46,508.03999999999996,566.36,577.34,558.75,219.03000000000003,10732.68,940.34,413.15999999999997,1233.29,106.92,62457.19,965.72,472.63,1952.8799999999999,241.82,70582.13,2297.9300000000003,377.62,812.54,1730.8400000000001,666.92,1139.6999999999998,14963.159999999998,799.8299999999999,125.73,797.59,755.69,1025.89,815.34,572.81,418.43999999999994,1668.23,793.38,914.5400000000001,807.6199999999999,0.0,2197.65,127.91,1142.28,0.0,8102.9400000000005,705.0799999999999,930.8100000000001,3904.6400000000003,1322.76,1239.04,934.42,1054.54,352.09000000000003,557.55,649.84,183.65,528.75,637.24,360.86,6889.4400000000005,776.56,871.24,3162.3599999999997,646.38,562.1600000000001,662.84,1572.43,708.86,603.79,143.76,1163.88,1518.67,447.46999999999997,2510.02,155.5,474.08000000000004,231.05,1137.49,463.0,1284.05,1626.39,432.18,0.0,766.1700000000001,182.7,1183.94,2174.07,1960.37,4218.7,809.25,169.4,511.72,142.2,348.18,556.52,5759.61,110.34,258.69,2792.85,233.2,0.0,1822.09,851.27,1511.24,321.38,522.6,799.06,153.48,239.37,1646.57,892.79,675.4000000000001,243.64,692.65,492.14,744.14,2238.88,752.54,430.24,908.73,137.65,372.06,1439.43,316.34000000000003,654.45,163.48,5336.14,326.33,1847.3600000000001,6231.61,672.05,487.91999999999996,728.35,0.0,6138.15,947.87,462.18,646.1,431.27,251.1,317.2,723.0400000000001,987.5799999999999,308.17,879.44,522.65,1070.87,1035.3899999999999,832.24,148.29,221.27,902.44,359.73,2246.93,321.86,258.78000000000003,0.0,332.96000000000004,3590.33,659.6600000000001,205.48000000000002,1026.0,1373.6999999999998,448.11,649.38,740.99,616.25,1000.28,769.6500000000001,1190.26,365.68,855.39,618.4,672.1,413.21999999999997,1985.5800000000002,930.96,341.65999999999997,922.25,490.06,627.87,705.1700000000001,972.1800000000001,374.36,3059.63,139.5,1626.15,619.66,0.0,1123.03,676.6800000000001,0.0,884.42,829.44,2510.1,1136.08,406.86,551.16,1097.59,161.81,992.51,2640.1800000000003,971.22,385.55,714.8299999999999,1064.6,334.78999999999996,3623.69,5228.009999999999,1401.6100000000001,170.77,0.0,819.4200000000001,1316.17,579.75,455.87,682.77,476.32000000000005,581.79,68.92,897.69,0.0,189.28,698.06,886.74,1126.94,478.62,733.0799999999999,803.4599999999999,1222.8,379.46,454.29999999999995,417.13,139.5,532.71,344.05,5197.860000000001,323.62,2897.5600000000004,1045.35,2173.52,9688.56,254.42000000000002,0.0,0.0,551.53,177.12,554.12,402.34,442.95,2092.43,697.68,234.35000000000002,1563.64,1421.75,118.24000000000001,801.36,1018.3599999999999,214.0,409.38,467.61,1615.34,1338.36,120.44,231.16,1250.3100000000002,664.5,210.79999999999998,175.14,0.0,1115.3600000000001,194.07,855.0,3145.62,977.0,302.68,697.05,376.5,1289.78,606.92,747.1899999999999,182.86,558.6899999999999,726.6800000000001,179.23,2875.87,559.42,416.30999999999995,1652.09,326.83,15744.67,2275.05,637.25,8496.05,1051.99,695.89,1024.44,4793.12,135.62,921.03,1416.28,176.55,308.8,915.51,725.63,964.57,812.4100000000001,5505.51,5822.84,490.4,715.56,922.51,176.34,612.7099999999999,4099.83,0.0,196.18,510.53000000000003,1510.86,847.04,251.1,96.86999999999999,139.5,223.12,256.52,1157.5,387.96,4904.64,3249.6899999999996,617.03,0.0,949.51,1018.26,498.6,212.91,806.49,672.52,601.76,473.46,302.94,392.54,1443.16,139.5,285.98,390.36,370.32,959.81,0.0,332.74,393.58,836.0,534.98,260.15999999999997,421.02,292.32,333.42,608.05,119.72,1253.1799999999998,472.08,581.06,488.21000000000004,667.51,905.47,161.81,325.04,0.0,194.04,1600.22,367.32,1499.1399999999999,213.66000000000003,1216.08,934.26,139.5,1403.3600000000001,499.78,1080.8600000000001,575.78,399.21000000000004,717.19,931.8,139.5,497.90999999999997,369.75,139.5,567.73,2147.4100000000003,652.95,369.6,507.65999999999997,110.00999999999999,148.26,429.78,776.4300000000001,113.36999999999999,306.96000000000004,203.62,377.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,285.56,7805.4,506.16,377.87,165.66000000000003,796.54,1508.29,203.48000000000002,2438.21,1641.6499999999999,384.01,266.6,668.2199999999999,996.86,608.6800000000001,388.52,937.7900000000002,436.34000000000003,311.78,139.5,1602.7600000000002,689.69,366.04,217.76999999999998,122.33,465.29999999999995,0.0,3417.53,4422.719999999999,294.86,800.86,13701.55,442.9,2373.67,4496.49,620.5799999999999,71962.53,681.6,1549.55,405.87,884.74,4581.009999999999,334.51,514.4200000000001,1040.29,1041.44,1560.47,520.62,654.58,954.94,1493.55,1261.4,859.8,105193.10999999999,3117.74,1085.94,5235.42,281.28,508.03999999999996,566.36,577.34,887.85,352.30000000000007,15784.28,1368.02,551.0,1233.29,331.02000000000004,73734.24,965.72,472.63,2576.94,430.62,96165.27,2985.7200000000003,649.76,1066.48,2032.0500000000002,936.02,1380.4199999999998,17658.21,1024.1699999999998,125.73,1463.42,1022.8100000000001,1194.27,1181.94,981.76,418.43999999999994,3419.51,793.38,914.5400000000001,807.6199999999999,0.0,2197.65,127.91,1549.98,0.0,9576.62,1320.2599999999998,930.8100000000001,4860.85,1761.11,1831.87,1210.48,1054.54,352.09000000000003,837.74,649.84,183.65,528.75,938.02,597.52,10614.060000000001,776.56,1219.38,4998.129999999999,892.62,562.1600000000001,837.23,2241.13,708.86,751.89,143.76,1664.6200000000001,2072.37,827.44,3064.31,155.5,651.8000000000001,371.55,1232.95,463.0,1875.06,1805.3200000000002,586.61,241.2,766.1700000000001,307.29999999999995,1428.68,2174.07,1960.37,5641.69,1333.83,169.4,837.33,293.65999999999997,515.1,815.3,8410.32,382.72,258.69,3139.72,233.2,0.0,2259.4,851.27,1921.98,539.16,522.6,799.06,153.48,239.37,2335.16,892.79,848.6600000000001,243.64,824.8499999999999,492.14,1024.76,3013.88,1064.58,858.0600000000001,1314.97,281.47,672.54,1803.39,316.34000000000003,1059.0700000000002,412.61,8230.25,326.33,2318.59,7265.86,954.0799999999999,707.73,728.35,191.76,9028.61,1463.55,626.58,646.1,854.18,251.1,429.7,723.0400000000001,1169.74,672.76,1060.76,522.65,1198.2199999999998,1249.5099999999998,1024.22,440.29999999999995,595.42,1039.3000000000002,359.73,2868.0899999999997,696.28,258.78000000000003,162.4,332.96000000000004,4651.5599999999995,659.6600000000001,205.48000000000002,1324.98,2710.0299999999997,653.72,726.9,1077.57,859.76,1316.34,769.6500000000001,1671.78,365.68,1165.51,1155.9699999999998,672.1,413.21999999999997,2364.0600000000004,1332.38,382.33,1168.71,775.77,766.6800000000001,954.2700000000001,1784.64,374.36,4083.01,504.49,1794.3700000000001,963.3299999999999,0.0,1123.03,1057.94,0.0,1023.92,829.44,2713.6,1770.9699999999998,406.86,551.16,1481.57,161.81,1107.6,3249.34,1165.29,555.84,938.03,2199.49,334.78999999999996,5460.6,7347.75,1401.6100000000001,170.77,0.0,819.4200000000001,1443.42,579.75,649.39,949.11,644.1600000000001,581.79,289.62,1154.23,170.37,398.06,698.06,886.74,1525.5800000000002,1290.76,1138.6399999999999,920.3399999999999,1538.81,595.38,769.43,602.52,318.53999999999996,687.0,545.97,6650.970000000001,485.43,3914.01,1265.6399999999999,2863.16,13875.5,430.11,0.0,0.0,960.51,535.12,1259.95,402.34,442.95,3093.8999999999996,697.68,234.35000000000002,2040.4900000000002,2024.71,118.24000000000001,801.36,1128.8999999999999,424.2,409.38,467.61,2083.96,1520.52,120.44,429.12,1633.8200000000002,664.5,210.79999999999998,175.14,276.48,1412.5700000000002,347.3,1487.77,5147.1,1599.95,519.21,886.4599999999999,454.08,1770.4,800.31,1215.31,182.86,1004.1499999999999,726.6800000000001,179.23,3726.2799999999997,715.54,719.01,1652.09,576.61,19928.42,2506.65,637.25,10534.56,1051.99,695.89,1322.02,7689.57,135.62,1183.95,1768.46,176.55,905.8700000000001,2381.1099999999997,1688.69,964.57,1102.02,6751.1900000000005,8308.92,490.4,828.3699999999999,1378.75,300.58000000000004,925.0,5374.76,0.0,485.46000000000004,772.34,1874.21,1050.3799999999999,407.68,310.65999999999997,284.73,358.45,490.35,1157.5,601.71,7341.18,4326.15,1926.42,0.0,1466.4,1541.6399999999999,833.32,305.11,1104.96,797.35,601.76,727.89,388.56,392.54,1443.16,279.75,444.97,570.63,370.32,1115.87,160.02,332.74,393.58,1986.89,534.98,780.53,548.02,446.46,421.32000000000005,667.8399999999999,559.0500000000001,1978.6,758.5799999999999,1080.3799999999999,488.21000000000004,667.51,1252.72,161.81,727.27,263.51,194.04,2175.86,465.84,1872.56,496.26,1216.08,934.26,139.5,2152.2200000000003,721.9399999999999,1251.92,732.91,399.21000000000004,1027.69,1494.71,414.85,685.06,487.17,139.5,843.1,3217.0000000000005,652.95,535.35,507.65999999999997,268.67999999999995,148.26,568.11,902.1300000000001,393.77,306.96000000000004,408.47,377.58,307.62,721.88,280.32,174.07999999999998,229.14,67.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
